Model,Params,Data,Test F1,Train F1,Test Accuracy,Train Accuracy,Test Loss,Train Loss
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.4278608606026843,0.5774664814683691,0.8811303360685089,0.8148723399506924,0.2900014760740473,0.38965118116009795
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, False, 6, (3, 2), 0.5]",train_data_curated.npy,0.4255681966683791,0.5895123449413058,0.8750695222204445,0.8151664055626355,0.3035801057331056,0.391465055317977
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, False, 6, (3, 3), 0.5]",train_data_curated.npy,0.42608317757237546,0.5835230284221619,0.8775799410299193,0.814687991144062,0.29770031021891596,0.3909492281540821
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_curated.npy,0.42660466748201786,0.5783626322248145,0.8812408097338728,0.8153034965500403,0.2838270591333501,0.38781825130063835
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, False, 2, (3, 3), 0.5]",train_data_curated.npy,0.42604562099304966,0.5750422866405995,0.8830883865511646,0.8156949788308331,0.28276657092553176,0.38738716045323907
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.42710587885326773,0.5774779232897611,0.8810770039541952,0.8151430388947706,0.28807948037660275,0.3878117764787838
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.4256672097720946,0.5777107998026912,0.881019862403145,0.815373003520408,0.28470228050788776,0.3876725817331083
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, False, 4, (3, 2), 0.5]",train_data_curated.npy,0.42571157283707173,0.5836402344454955,0.8779418375199043,0.8148028149044118,0.29119977164293825,0.38906283076998477
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, False, 4, (3, 3), 0.5]",train_data_curated.npy,0.42757571347987655,0.5827314660390884,0.8782161169649455,0.8149700690052993,0.29292207928815905,0.38928691935779497
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.42609498118526584,0.5907527264278696,0.8745895331916222,0.8150038927736375,0.2988140630612219,0.39041053085525784
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.4267515942967728,0.585550407714539,0.8764523477558609,0.814399535871396,0.29618147463308636,0.3897895843171051
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, False, 6, (3, 2), 0.5]",train_data_curated.npy,0.4261177769290665,0.5881201217921566,0.8751571392653883,0.8146520776006597,0.2993865982405586,0.3908866432248857
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, False, 6, (3, 3), 0.5]",train_data_curated.npy,0.4262887606965033,0.5814128954770871,0.8788103890958684,0.8149088308346674,0.29821117523074564,0.39133876934978135
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_curated.npy,0.42602443275233987,0.58110340830095,0.879259902630797,0.8152453149342537,0.2898445767173295,0.38859254097335394
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_curated.npy,0.4286914425920334,0.5843368602501221,0.8797779860269861,0.8161232917995059,0.28656099867474166,0.3873095084969145
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_curated.npy,0.4284158209392044,0.588272238323187,0.8775494655360259,0.8162815582892399,0.29430035231180374,0.3883772125271494
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_curated.npy,0.42734679975042744,0.5750169982468947,0.8823874501916147,0.8149624806290837,0.287895789652241,0.3889921408684958
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_curated.npy,0.4272041815497351,0.590495579948694,0.8748485748897168,0.8149777382943709,0.2993848777744319,0.3901119102539174
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_curated.npy,0.4290407100108838,0.5892853082981567,0.8760637852087191,0.815263146582477,0.2942769957890399,0.389243206112815
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_curated.npy,0.4274802657447198,0.5845859139456517,0.8779723130137977,0.8149190365823702,0.29392572569948533,0.38958620798944893
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_curated.npy,0.4279562121084853,0.5869631971380777,0.8768637669234227,0.8150759828269528,0.29609553477889866,0.39010678949371197
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_curated.npy,0.42689833518588277,0.5832717925890288,0.8774199446869786,0.8143174086952508,0.3021287931997338,0.39261005640160923
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_curated.npy,0.4276531718906809,0.5851935734935303,0.8775913693401294,0.8150980316573652,0.29803332734985727,0.39043739733492294
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_curated.npy,0.42734260786580386,0.5825521581574776,0.8797322727861459,0.8153318602420448,0.28829390245241004,0.38791648988816013
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_curated.npy,0.42918867758579493,0.5811835454924352,0.8811265266317722,0.8160405486607537,0.2852571345776484,0.3865173949513192
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_curated.npy,0.4277361387016451,0.5876213488671285,0.8778123166708571,0.8164951519075444,0.2940643659729566,0.38812969617474585
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_curated.npy,0.42516653339360416,0.5744728120381226,0.8830693393674811,0.8155695952818337,0.288189135465802,0.3889771727729881
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_curated.npy,0.42679792478345696,0.5800577100093086,0.8792675215042705,0.8145840861465471,0.2952383762368226,0.39024880939622725
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_curated.npy,0.42887769469951076,0.5810973899247138,0.8803494015374888,0.8157273857285207,0.2914344315906586,0.3888977420052803
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_curated.npy,0.4255236207078523,0.5929598906040003,0.8739419289463859,0.8154661452286552,0.30149612480320503,0.39081692860148626
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_curated.npy,0.4258897368384312,0.5771841915022442,0.8810503378970385,0.8149606503856073,0.29058222760920016,0.38868991265999653
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_curated.npy,0.4274984152149175,0.5961628211047176,0.8714353195736478,0.8145630623912122,0.3077468174629609,0.39243123987817086
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_curated.npy,0.42555973641859235,0.5893523724478477,0.8742695405057409,0.8142960926030222,0.3014211488309278,0.39130224185073126
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_curated.npy,0.4265711447053497,0.5758627026770804,0.8818198441178488,0.8149524815124621,0.2871504856171765,0.38824697670110453
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_curated.npy,0.4292240187946575,0.5831015105437003,0.8793856140431076,0.8154425815022656,0.2899902426073859,0.3876958537499003
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_curated.npy,0.4284333214787168,0.5879390955626388,0.8772751860909845,0.8158043657923001,0.2940651453923678,0.38812707372620886
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_curated.npy,0.4276319800296551,0.5800341650903839,0.8809474831051481,0.8155339409829123,0.28881126918288014,0.388386172672005
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_curated.npy,0.4281693573082635,0.5850311169887422,0.8783951604915696,0.8153870040834011,0.29613435867271537,0.38989352344238687
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_curated.npy,0.4262166693872505,0.5920875633928391,0.8748676220734003,0.8156514230836086,0.3013961902467125,0.39096574063953576
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_curated.npy,0.42699423881902926,0.587976955007582,0.87625806648229,0.8152633097810326,0.2987193495122735,0.3903968838014391
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_curated.npy,0.4292001459671176,0.5903229544972034,0.8757323642126275,0.8155126099306056,0.2999480429601388,0.390296753870174
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_curated.npy,0.4285236773530459,0.5914267653291524,0.8744028707915247,0.8147847343491855,0.301606806241212,0.39080456840738426
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_curated.npy,0.42546570931568617,0.5896289117178528,0.8742238272649004,0.8143501403584471,0.3014759584102456,0.3912432480580917
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_curated.npy,0.4265718821159267,0.5760273614559234,0.8817474648198518,0.8149902254042801,0.287152806508282,0.38819781363476996
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_curated.npy,0.42944091698687914,0.5831862881663268,0.8794198989737377,0.8154153448524769,0.290002176982374,0.38765460808340624
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_curated.npy,0.42824389267796037,0.5879289439172244,0.8771913784827775,0.8157364714111554,0.29408007463866537,0.3880798499504035
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_curated.npy,0.4274683567021777,0.580234452069062,0.8808484377499943,0.8155464020514228,0.28881797479364735,0.38833982699608693
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_curated.npy,0.42749627608056445,0.5865385578504555,0.8772142351031977,0.8151724355013202,0.2969945418133811,0.3898883297493197
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_curated.npy,0.4272308162264189,0.589808432940993,0.8745057255834152,0.8143936092698758,0.29890008167340637,0.3902016141037028
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_curated.npy,0.4265214678439331,0.5938085916943057,0.8729781414520049,0.8150474053687197,0.30443249581226506,0.3911213209684757
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_curated.npy,0.428076831078176,0.590337707191749,0.8752447563103319,0.8151930488062308,0.30115461743064564,0.3905335643667711
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_curated.npy,0.42811919721801434,0.5919985649996401,0.8747685767182465,0.8150840461140518,0.30633170151896,0.392531495553136
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_curated.npy,0.4283228281767069,0.5875377330930704,0.87700471608268,0.8150101346003641,0.2992121276851905,0.390920137554738
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_curated.npy,0.42754375756657276,0.5799087925221639,0.8801932146312845,0.8150201674568424,0.28808697298814206,0.38802411621157074
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_curated.npy,0.4263708332901299,0.5732798665866738,0.8836064699473537,0.8155353155832744,0.2827617019874599,0.38745953871480854
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_curated.npy,0.42796539732362665,0.5861118093225888,0.8777437468095967,0.8152080247177783,0.29500751601206227,0.3893536571542955
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_curated.npy,0.4261639308215867,0.5803327407837164,0.8794579933411045,0.815252337944246,0.29027927807192544,0.3889710533427912
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_curated.npy,0.42827472502782166,0.5872064910725935,0.876787578188689,0.814882366826356,0.29484881941732904,0.38987940548478267
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_curated.npy,0.42723296289027957,0.5861432375437705,0.8764713949395442,0.8146246696155653,0.2952069686621596,0.38973255942438384
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_curated.npy,0.42790023355248796,0.5982346569038407,0.8714543667573312,0.8152374199225022,0.30373625498283136,0.39086651464349975
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_curated.npy,0.4279923412696797,0.5923108405350331,0.8739533572565961,0.8147011480760754,0.30254717801465875,0.3913603433441206
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_curated.npy,0.4256457415060016,0.5970993251490585,0.8717705500064761,0.8154187835720995,0.3083126520446684,0.39328055817622465
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_curated.npy,0.42553571240247684,0.5775918527343459,0.8807493923948405,0.8150195746920055,0.3017213381117067,0.3935713931278024
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_curated.npy,0.42690681094115007,0.5770890063618567,0.8813627117094467,0.8150598812642942,0.2895261660719141,0.389099944154162
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_curated.npy,0.42913619155426835,0.5823135327049139,0.8796979878555157,0.8154318116619672,0.28913612581188136,0.3876194464910883
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_curated.npy,0.4274021084810961,0.5888688353727445,0.8763609212741804,0.8158665524693687,0.2991242966014464,0.38957673332970755
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_curated.npy,0.4263302942913216,0.5766789701318574,0.8819226989097393,0.8153682908056216,0.2868359134248593,0.38805182702142965
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_curated.npy,0.42792100318759246,0.584843375135745,0.8782465924588391,0.8153759120080402,0.29493002005667374,0.38924042769597506
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_curated.npy,0.4283581728923944,0.5839080010116631,0.8787875324754482,0.8154380532464701,0.2933847551326946,0.388985600482143
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_curated.npy,0.42715580682376436,0.5926944527699133,0.8733667039991467,0.8152543020596877,0.3069160091429494,0.39184613396382106
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_curated.npy,0.42741385147080263,0.5928413481123425,0.8739838327504895,0.8151334598370181,0.3010584909433229,0.3903674977543406
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_curated.npy,0.4279780489026607,0.5998786550700442,0.8696220276869863,0.815043880460745,0.3135306690067822,0.3937922426856577
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_curated.npy,0.42780328776825144,0.5933765598472184,0.8736371740074512,0.8150362594533046,0.3037055032990003,0.3914318258527874
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_curated.npy,0.4284664002285987,0.5813293645742048,0.8808484377499942,0.8158177530317063,0.28731449214446636,0.38714339845427254
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_curated.npy,0.4268538568265033,0.5760881019203397,0.8821703122976237,0.8151624094072049,0.2853851094084842,0.3878470010780349
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_curated.npy,0.4287308796223381,0.5868795055721971,0.8781170716097918,0.815997846327217,0.29447691626146355,0.38882253131274824
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_curated.npy,0.42777125600702215,0.5873663443417727,0.8774961334217123,0.8156226259354806,0.29220572749831275,0.38790800671226755
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_curated.npy,0.42678877617850447,0.5878226242058259,0.8768332914295293,0.8155220144965135,0.2965404125271593,0.38933894651963324
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_curated.npy,0.427093201508079,0.5857915365254358,0.8783456378139928,0.8158311603326047,0.29282247771297226,0.3887863662455954
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_curated.npy,0.42703831396807895,0.5960900545008806,0.8706810510997843,0.8141578160717696,0.3115714705360695,0.3941767908455463
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_curated.npy,0.42923971447297854,0.5907879770943928,0.8754047526532727,0.8151652970364419,0.30150292430371745,0.39062936835666634
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_curated.npy,0.4268398178076334,0.5852429660075255,0.8759875964739855,0.8141560183670266,0.3048155003373918,0.39236852207897854
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_curated.npy,0.4261330422776128,0.5920749494586578,0.8735952702033477,0.8145234377959093,0.3017742843015329,0.39090834432918786
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_curated.npy,0.4263787816030415,0.5754657996864232,0.8819226989097392,0.8149876225673897,0.28632851512629226,0.38806933978727826
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_curated.npy,0.42955421809124233,0.5828279598489814,0.8796675123616221,0.815492898667995,0.2891628297760156,0.38752664890598454
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_curated.npy,0.42824301593118014,0.5873730194715926,0.8773818503196118,0.8157474131245395,0.29332455410915376,0.38794121979310264
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_curated.npy,0.42720835058415113,0.5797535012050491,0.8810274812766185,0.8155448234353765,0.2879985336450433,0.3882070211891793
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_curated.npy,0.42758507906153165,0.5861474557323554,0.8774085163767685,0.8151723081425892,0.29630083294718096,0.38973219365886846
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_curated.npy,0.42720589451314095,0.5894368546888277,0.8747152446039328,0.8144080827861573,0.29820142862297694,0.3900432241787158
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_curated.npy,0.4265275532416415,0.5932819056379506,0.8731990887827324,0.815004083446763,0.3037835023680551,0.39095706332549635
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_curated.npy,0.4273244913158882,0.5989992211332769,0.8703039168628527,0.8146787186106371,0.3079952183767439,0.39175492565567716
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_curated.npy,0.4232348515313562,0.5834946502852255,0.8770466198867836,0.8149083924210464,0.3037973873038022,0.39309944473220315
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_curated.npy,0.4247473348676649,0.5856667109253547,0.8760295002780888,0.8146647339304612,0.30063211705084597,0.39150177893389415
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_curated.npy,0.4273973555604013,0.5853515837093173,0.8777094618789666,0.815214238932378,0.29058793123199916,0.38899365011142645
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_curated.npy,0.42756805412616283,0.5754689392503248,0.8832560017675787,0.8158629229438791,0.28351212773235135,0.3873005408872867
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_curated.npy,0.4284638942075898,0.587654585179137,0.8778161261075937,0.8162438322518266,0.2934404558265712,0.3882115441911959
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_curated.npy,0.4273440968865032,0.5744282543342415,0.882661729636656,0.8149790885079234,0.2869645720956881,0.388837950809714
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_curated.npy,0.4268928227351469,0.5898881346086006,0.8750085712326575,0.8149288072952258,0.298586065005403,0.38992918047625263
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_curated.npy,0.4291051999310341,0.588781459262787,0.8763418740904969,0.8152888154832093,0.29339221365374996,0.389087249317071
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_curated.npy,0.42747831245926166,0.5837779818838766,0.8782313547118923,0.8148377199516061,0.2930696291061851,0.38942462410284034
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_curated.npy,0.4278338656210459,0.5862453120126903,0.8771075708745705,0.8150091424239934,0.29527306060885644,0.38993106661493543
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_curated.npy,0.42698085430954685,0.5828882318999978,0.8776827958218097,0.8143551013390615,0.3013972066977673,0.39241620927182835
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_curated.npy,0.4274642932145323,0.5847307297180443,0.8777627939932802,0.8151266486543753,0.29725049038887624,0.3902537080028883
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_curated.npy,0.4275971326481047,0.5817718582883593,0.8800598843455006,0.8152748501105979,0.2873125925234798,0.38778810127436003
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_curated.npy,0.42670806188259297,0.5753738213064117,0.8822122161017272,0.8150167730672265,0.28527785335061523,0.38789121687028477
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_curated.npy,0.4286567812615867,0.586563103887106,0.878162784850632,0.8159354262912473,0.2943561627369011,0.38885960930349084
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_curated.npy,0.4280008154394707,0.5869915545946317,0.8776142259605494,0.8155956856634313,0.29208225406618404,0.38795420188061486
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_curated.npy,0.426306014599618,0.587618189325816,0.8768256725560559,0.8155214685914935,0.2963912571232968,0.38938113521617285
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_curated.npy,0.4280818759476177,0.5886087783355536,0.8773513748257183,0.8157893769203367,0.29328715962614565,0.38875018987519344
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_curated.npy,0.4272488832217432,0.5921246319848971,0.8737743137299718,0.8148615771912094,0.3013766971176874,0.3909836856164537
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_curated.npy,0.4275779992782068,0.5832889879753668,0.8790960968511197,0.8155032402019199,0.29495084294015084,0.3898768518796338
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_curated.npy,0.42572594152128795,0.5879943608576275,0.8763533024007071,0.8151252673515246,0.2981431379082409,0.3906954385323415
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_curated.npy,0.42634976974530464,0.584885740419423,0.8774313729971887,0.8149241018551425,0.301647452023627,0.392290637292157
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_curated.npy,0.42742141365112013,0.5822147088391367,0.8793056158716372,0.8153209107590618,0.2900281253721773,0.38839263166536203
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_curated.npy,0.42787936695005907,0.5842681798076869,0.878825626842815,0.8155357700316249,0.28656673149265094,0.38653707202372495
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_curated.npy,0.4286413383327226,0.5874006860615549,0.8774123258135053,0.8155987953338402,0.2947436967813904,0.3883159295429619
